2008,10,9,TSO,Buy,100
2008,10,16,TSO,Sell,100
2008,10,15,TSO,Buy,100
2008,10,22,TSO,Sell,100
2008,10,22,TSO,Buy,100
2008,10,29,TSO,Sell,100
2008,10,24,TSO,Buy,100
2008,10,31,TSO,Sell,100
2008,11,5,TSO,Buy,100
2008,11,12,TSO,Sell,100
2008,11,12,TSO,Buy,100
2008,11,19,TSO,Sell,100
2008,11,17,TSO,Buy,100
2008,11,24,TSO,Sell,100
2009,3,9,TWC,Buy,100
2009,3,16,TWC,Sell,100
2008,10,10,TWX,Buy,100
2008,10,17,TWX,Sell,100
2008,10,15,TWX,Buy,100
2008,10,22,TWX,Sell,100
2008,10,22,TWX,Buy,100
2008,10,29,TWX,Sell,100
2008,10,29,TWX,Buy,100
2008,11,5,TWX,Sell,100
2008,11,3,TWX,Buy,100
2008,11,10,TWX,Sell,100
2008,11,6,TWX,Buy,100
2008,11,13,TWX,Sell,100
2008,11,10,TWX,Buy,100
2008,11,17,TWX,Sell,100
2008,12,15,TWX,Buy,100
2008,12,22,TWX,Sell,100
2008,12,22,TWX,Buy,100
2008,12,30,TWX,Sell,100
2009,1,12,TWX,Buy,100
2009,1,20,TWX,Sell,100
2009,1,29,TWX,Buy,100
2009,2,5,TWX,Sell,100
2009,1,29,TXT,Buy,100
2009,2,5,TXT,Sell,100
2009,6,18,TXT,Buy,100
2009,6,25,TXT,Sell,100
2009,7,2,TXT,Buy,100
2009,7,10,TXT,Sell,100
2008,11,20,UNM,Buy,100
2008,11,28,UNM,Sell,100
2009,2,23,UNM,Buy,100
2009,3,2,UNM,Sell,100
2009,3,2,UNM,Buy,100
2009,3,9,UNM,Sell,100
2009,3,5,USB,Buy,100
2009,3,12,USB,Sell,100
2008,11,20,WDC,Buy,100
2008,11,28,WDC,Sell,100
2009,3,4,WFC,Buy,100
2009,3,11,WFC,Sell,100
2008,11,10,WFM,Buy,100
2008,11,17,WFM,Sell,100
2008,12,1,WFM,Buy,100
2008,12,8,WFM,Sell,100
2008,12,19,WFM,Buy,100
2008,12,29,WFM,Sell,100
2009,2,13,WFM,Buy,100
2009,2,23,WFM,Sell,100
2008,10,7,WIN,Buy,100
2008,10,14,WIN,Sell,100
2009,10,1,WIN,Buy,100
2009,10,8,WIN,Sell,100
2009,10,23,WIN,Buy,100
2009,10,30,WIN,Sell,100
2009,11,12,WIN,Buy,100
2009,11,19,WIN,Sell,100
2009,11,30,WIN,Buy,100
2009,12,7,WIN,Sell,100
2009,3,5,WMB,Buy,100
2009,3,12,WMB,Sell,100
2008,10,8,WYN,Buy,100
2008,10,15,WYN,Sell,100
2008,10,14,WYN,Buy,100
2008,10,21,WYN,Sell,100
2009,4,27,WYN,Buy,100
2009,5,4,WYN,Sell,100
2008,10,8,XL,Buy,100
2008,10,15,XL,Sell,100
2008,10,17,XL,Buy,100
2008,10,24,XL,Sell,100
2008,10,22,XL,Buy,100
2008,10,29,XL,Sell,100
2008,10,31,XL,Buy,100
2008,11,7,XL,Sell,100
2008,11,6,XL,Buy,100
2008,11,13,XL,Sell,100
2009,5,12,XL,Buy,100
2009,5,19,XL,Sell,100
2009,5,20,XL,Buy,100
2009,5,28,XL,Sell,100
2009,5,27,XL,Buy,100
2009,6,3,XL,Sell,100
2009,6,3,XL,Buy,100
2009,6,10,XL,Sell,100
2008,10,6,XRX,Buy,100
2008,10,13,XRX,Sell,100
2008,11,19,YHOO,Buy,100
2008,11,26,YHOO,Sell,100
2009,2,19,ZION,Buy,100
2009,2,26,ZION,Sell,100
2009,2,25,ZION,Buy,100
2009,3,4,ZION,Sell,100
2009,2,27,ZION,Buy,100
2009,3,6,ZION,Sell,100
2009,3,20,ZION,Buy,100
2009,3,27,ZION,Sell,100
2009,3,30,ZION,Buy,100
2009,4,6,ZION,Sell,100
2009,4,8,ZION,Buy,100
2009,4,16,ZION,Sell,100
